customer_id,total_quantity,total_spent,total_orders,category_prefer,recency,average_order_value,cluster
42142,11,4415.4905,3,Beauty,337,1471.8301666666666,Best Customers
38328,10,4414.776,3,Electronics,280,1471.5919999999999,Best Customers
13694,14,4413.227,3,Fashion,7,1471.0756666666666,Best Customers
14071,10,4412.763,3,Footwear,248,1470.921,Best Customers
42177,12,4411.784,4,Electronics,0,1102.946,Best Customers
42505,12,4410.956,3,Accessories,250,1470.3186666666668,Best Customers
19291,13,4410.762,4,Accessories,323,1102.6905,Best Customers
16074,10,4409.8575,2,Accessories,702,2204.92875,At-Risk High-Value
24600,12,4409.226,4,Accessories,127,1102.3065,Best Customers
40832,9,4409.055,2,Accessories,377,2204.5275,Best Customers
41181,15,4407.738,5,Accessories,50,881.5476000000001,Best Customers
48305,12,4407.55,4,Accessories,120,1101.8875,Best Customers
32666,8,4407.055,2,Accessories,79,2203.5275,Best Customers
44210,8,4404.33,3,Accessories,39,1468.11,Best Customers
24893,10,4404.301,3,Accessories,485,1468.1003333333335,Best Customers
37357,10,4403.492,4,Electronics,76,1100.873,Best Customers
45594,12,4402.302,4,Beauty,500,1100.5755,Best Customers
28870,13,4401.084,4,Accessories,0,1100.271,Best Customers
13334,14,4401.059,5,Fashion,262,880.2118,Best Customers
47655,12,4400.5425000000005,4,Electronics,1,1100.1356250000001,Best Customers
11655,10,4399.97,2,Electronics,172,2199.985,Best Customers
22301,9,4398.628500000001,3,Beauty,87,1466.2095000000002,Best Customers
18414,9,4398.2,2,Electronics,135,2199.1,Best Customers
17880,7,4398.146999999999,2,Fashion,631,2199.0734999999995,At-Risk High-Value
27432,14,4397.4875,4,Beauty,180,1099.371875,Best Customers
14089,14,4397.34,3,Beauty,472,1465.78,Best Customers
43686,10,4396.836,3,Beauty,307,1465.612,Best Customers
21984,17,4396.6810000000005,5,Electronics,75,879.3362000000001,Best Customers
12576,15,4396.445,3,Sports,9,1465.4816666666666,Best Customers
23332,10,4394.78,4,Electronics,152,1098.695,Best Customers
26022,10,4393.5955,3,Accessories,575,1464.5318333333335,Best Customers
23914,12,4392.976000000001,4,Fashion,345,1098.2440000000001,Best Customers
17676,6,4392.7699999999995,2,Accessories,426,2196.3849999999998,At-Risk High-Value
40235,13,4392.436,4,Beauty,161,1098.109,Best Customers
29763,9,4391.1205,2,Electronics,258,2195.56025,Best Customers
23947,20,4390.4385,5,Beauty,3,878.0877,Best Customers
29233,13,4390.4035,4,Beauty,163,1097.600875,Best Customers
47069,14,4389.7080000000005,4,Accessories,199,1097.4270000000001,Best Customers
11526,10,4389.6085,3,Beauty,96,1463.2028333333335,Best Customers
14429,11,4388.794,4,Accessories,195,1097.1985,Best Customers
24631,8,4388.216,3,Footwear,519,1462.7386666666669,Best Customers
24738,8,4388.196,3,Beauty,233,1462.732,Best Customers
13114,7,4388.125,2,Accessories,447,2194.0625,At-Risk High-Value
37987,13,4385.21,4,Electronics,223,1096.3025,Best Customers
13586,8,4385.071999999999,3,Beauty,611,1461.6906666666664,Best Customers
25581,13,4384.701,4,Fashion,201,1096.17525,Best Customers
22983,9,4383.836,2,Beauty,180,2191.918,Best Customers
43338,9,4381.4645,3,Accessories,286,1460.4881666666668,Best Customers
21660,8,4380.5625,3,Electronics,397,1460.1875,Best Customers
10754,10,4377.922500000001,2,Beauty,63,2188.9612500000003,Best Customers
32152,8,4376.799,2,Fashion,51,2188.3995,Best Customers
32024,17,4376.0464999999995,5,Home Decor,346,875.2092999999999,Best Customers
44434,8,4375.955,2,Beauty,553,2187.9775,At-Risk High-Value
45371,15,4375.8485,5,Fashion,70,875.1697,Best Customers
16642,6,4374.835999999999,3,Accessories,770,1458.2786666666664,Best Customers
36297,9,4373.165999999999,2,Electronics,192,2186.5829999999996,Best Customers
37306,12,4372.701999999999,3,Accessories,661,1457.5673333333332,Best Customers
36948,9,4372.383,3,Home Decor,514,1457.461,Best Customers
11340,13,4372.005,3,Electronics,667,1457.335,Best Customers
17256,11,4371.487,4,Sports,2,1092.87175,Best Customers
42575,11,4371.145,3,Beauty,14,1457.0483333333334,Best Customers
27864,8,4371.0689999999995,2,Footwear,460,2185.5344999999998,At-Risk High-Value
39968,8,4371.028,2,Home Decor,245,2185.514,Best Customers
41105,11,4370.342000000001,3,Accessories,214,1456.7806666666668,Best Customers
19770,9,4369.898,2,Accessories,404,2184.949,Best Customers
13692,16,4369.673,5,Accessories,119,873.9345999999999,Best Customers
49558,9,4369.112,3,Beauty,397,1456.3706666666667,Best Customers
14582,14,4368.401999999999,3,Fashion,92,1456.1339999999998,Best Customers
22158,10,4367.28,2,Accessories,378,2183.64,Best Customers
16831,10,4365.34,4,Accessories,6,1091.335,Best Customers
29946,7,4363.8125,2,Footwear,462,2181.90625,At-Risk High-Value
36523,10,4363.182500000001,2,Footwear,279,2181.5912500000004,Best Customers
37817,9,4361.951000000001,3,Beauty,196,1453.983666666667,Best Customers
36198,11,4360.724,4,Fashion,202,1090.181,Best Customers
39977,13,4359.361000000001,3,Electronics,59,1453.1203333333335,Best Customers
25112,9,4359.133,2,Electronics,58,2179.5665,Best Customers
42218,13,4357.8315,3,Accessories,37,1452.6105,Best Customers
24834,7,4357.728,2,Fashion,327,2178.864,At-Risk High-Value
38185,10,4357.092000000001,3,Beauty,376,1452.3640000000003,Best Customers
30872,8,4357.09,2,Beauty,216,2178.545,Best Customers
47179,7,4356.8060000000005,2,Beauty,487,2178.4030000000002,At-Risk High-Value
10107,11,4356.4895,4,Accessories,560,1089.122375,Best Customers
40469,8,4356.375,2,Footwear,143,2178.1875,Best Customers
13563,8,4356.210999999999,2,Accessories,34,2178.1054999999997,Best Customers
42087,8,4355.3805,4,Electronics,45,1088.845125,Best Customers
16814,11,4354.54,3,Electronics,33,1451.5133333333333,Best Customers
22747,11,4354.4765,3,Beauty,409,1451.4921666666667,Best Customers
21164,17,4353.383,5,Fashion,154,870.6766,Best Customers
29879,15,4353.257500000001,3,Sports,29,1451.0858333333335,Best Customers
25325,10,4353.254999999999,2,Electronics,503,2176.6274999999996,Best Customers
38791,16,4352.804,4,Electronics,46,1088.201,Best Customers
42605,11,4352.798,4,Sports,98,1088.1995,Best Customers
17293,13,4352.0914999999995,3,Beauty,297,1450.6971666666666,Best Customers
35035,10,4351.752,3,Beauty,358,1450.584,Best Customers
47676,15,4350.9225,4,Electronics,140,1087.730625,Best Customers
11962,11,4350.564,3,Beauty,184,1450.188,Best Customers
40870,11,4350.415,3,Beauty,5,1450.1383333333333,Best Customers
20033,12,4350.139,4,Home Decor,170,1087.53475,Best Customers
42144,15,4349.52,5,Footwear,49,869.9040000000001,Best Customers
46148,8,4349.275,3,Accessories,454,1449.7583333333332,Best Customers
32974,8,4349.205,2,Fashion,60,2174.6025,Best Customers
27624,9,4349.204000000001,3,Beauty,196,1449.734666666667,Best Customers
37430,16,4348.756,5,Beauty,64,869.7512,Best Customers
15788,9,4348.74,2,Accessories,237,2174.37,Best Customers
41572,12,4347.732,3,Beauty,206,1449.244,Best Customers
44084,12,4347.553,4,Accessories,182,1086.88825,Best Customers
10277,9,4347.535,4,Accessories,150,1086.88375,Best Customers
11536,13,4347.2564999999995,5,Fashion,370,869.4513,Best Customers
18046,8,4345.896,2,Electronics,640,2172.948,At-Risk High-Value
41716,10,4345.8885,3,Accessories,338,1448.6295,Best Customers
21918,9,4345.776,2,Fashion,572,2172.888,At-Risk High-Value
12531,8,4345.2925,3,Accessories,506,1448.430833333333,Best Customers
36123,11,4343.401,3,Beauty,7,1447.8003333333334,Best Customers
48337,10,4342.6115,3,Home Decor,436,1447.5371666666667,Best Customers
37773,14,4341.766500000001,5,Fashion,46,868.3533000000001,Best Customers
12210,11,4340.852,4,Beauty,66,1085.213,Best Customers
24895,8,4340.768,4,Fashion,143,1085.192,Best Customers
38526,14,4339.7995,4,Beauty,405,1084.949875,Best Customers
27694,10,4339.4025,2,Accessories,71,2169.70125,Best Customers
30539,11,4338.078,3,Beauty,287,1446.026,Best Customers
37790,11,4337.438,3,Electronics,50,1445.8126666666667,Best Customers
30826,11,4337.378,3,Home Decor,282,1445.7926666666665,Best Customers
39285,11,4337.271,3,Accessories,204,1445.7569999999998,Best Customers
48488,17,4337.248,4,Electronics,241,1084.312,Best Customers
28561,12,4336.8994999999995,4,Footwear,310,1084.2248749999999,Best Customers
34293,16,4336.213,4,Accessories,179,1084.05325,Best Customers
19715,13,4336.1494999999995,5,Footwear,2,867.2298999999999,Best Customers
31386,13,4335.928,3,Electronics,243,1445.3093333333334,Best Customers
22491,11,4335.2675,3,Electronics,52,1445.0891666666666,Best Customers
33728,9,4335.0560000000005,2,Accessories,134,2167.5280000000002,Best Customers
26872,10,4333.8060000000005,3,Accessories,456,1444.602,Best Customers
19016,7,4333.415999999999,3,Beauty,438,1444.4719999999998,Best Customers
40666,10,4332.769,3,Electronics,90,1444.2563333333335,Best Customers
28447,10,4332.7,3,Beauty,161,1444.2333333333333,Best Customers
42974,8,4332.5595,2,Electronics,121,2166.27975,Best Customers
49474,11,4332.254,3,Electronics,417,1444.0846666666666,Best Customers
27829,16,4330.9355,5,Footwear,139,866.1870999999999,Best Customers
13143,13,4330.0875,4,Electronics,47,1082.521875,Best Customers
40889,9,4329.596,2,Accessories,148,2164.798,Best Customers
36961,9,4329.255999999999,3,Accessories,167,1443.0853333333332,Best Customers
28869,8,4329.135,2,Fashion,32,2164.5675,Best Customers
14152,15,4328.787,4,Accessories,181,1082.19675,Best Customers
41554,7,4328.164500000001,2,Footwear,249,2164.0822500000004,Best Customers
42523,8,4326.522,3,Accessories,202,1442.174,Best Customers
13512,10,4326.0625,3,Beauty,153,1442.0208333333333,Best Customers
26647,8,4325.983,3,Sports,86,1441.9943333333333,Best Customers
35399,9,4324.8465,2,Fashion,354,2162.42325,Best Customers
30394,9,4324.1115,2,Accessories,62,2162.05575,Best Customers
49352,9,4323.2105,3,Footwear,367,1441.0701666666666,Best Customers
25930,9,4322.746999999999,3,Beauty,275,1440.9156666666665,Best Customers
30499,7,4322.699500000001,2,Home Decor,3,2161.3497500000003,Best Customers
44792,6,4322.594,2,Accessories,135,2161.297,Best Customers
40876,8,4322.416499999999,2,Electronics,586,2161.2082499999997,At-Risk High-Value
38584,12,4321.66,3,Electronics,69,1440.5533333333333,Best Customers
38084,7,4321.4475,2,Beauty,468,2160.72375,At-Risk High-Value
41412,10,4320.588,4,Electronics,134,1080.147,Best Customers
46622,10,4320.0525,2,Electronics,423,2160.02625,Best Customers
38520,14,4319.755,4,Accessories,5,1079.93875,Best Customers
13758,11,4319.4545,3,Beauty,504,1439.8181666666667,Best Customers
12642,12,4319.31,3,Accessories,77,1439.7700000000002,Best Customers
21042,9,4318.695500000001,3,Electronics,14,1439.565166666667,Best Customers
17150,10,4318.1875,2,Beauty,173,2159.09375,Best Customers
37562,13,4317.713,5,Beauty,76,863.5426,Best Customers
30721,11,4316.766,3,Footwear,52,1438.9219999999998,Best Customers
26492,13,4316.168000000001,3,Electronics,188,1438.7226666666668,Best Customers
41993,12,4315.431,3,Beauty,140,1438.4769999999999,Best Customers
36613,11,4314.867,3,Footwear,0,1438.289,Best Customers
32759,6,4314.536,2,Electronics,249,2157.268,At-Risk High-Value
30451,9,4313.5395,3,Fashion,165,1437.8464999999999,Best Customers
29460,13,4312.5005,3,Electronics,28,1437.5001666666667,Best Customers
48263,10,4312.43,3,Accessories,134,1437.4766666666667,Best Customers
23748,11,4312.1675,3,Accessories,391,1437.3891666666666,Best Customers
37014,9,4311.9619999999995,3,Beauty,237,1437.3206666666665,Best Customers
43856,13,4311.3279999999995,3,Beauty,72,1437.109333333333,Best Customers
23211,14,4310.6539999999995,4,Electronics,116,1077.6634999999999,Best Customers
30046,13,4309.7384999999995,4,Accessories,55,1077.4346249999999,Best Customers
33133,11,4309.119,3,Beauty,127,1436.3729999999998,Best Customers
26985,11,4307.96,4,Footwear,283,1076.99,Best Customers
49753,9,4307.038,3,Fashion,134,1435.6793333333333,Best Customers
34941,13,4306.664500000001,3,Accessories,49,1435.5548333333336,Best Customers
14982,9,4306.6305,3,Home Decor,32,1435.5435,Best Customers
38755,8,4306.586499999999,3,Accessories,29,1435.528833333333,Best Customers
16901,12,4306.478,3,Accessories,173,1435.4926666666668,Best Customers
24466,13,4306.339,3,Beauty,118,1435.4463333333333,Best Customers
35590,8,4305.7405,3,Electronics,130,1435.2468333333334,Best Customers
11466,10,4304.424999999999,2,Footwear,62,2152.2124999999996,Best Customers
45232,10,4304.268,5,Beauty,108,860.8536,Best Customers
15697,13,4303.85,3,Beauty,31,1434.6166666666668,Best Customers
23715,10,4303.768,3,Home Decor,465,1434.5893333333333,Best Customers
46385,9,4303.35,3,Beauty,174,1434.45,Best Customers
34254,7,4303.284000000001,2,Accessories,110,2151.6420000000003,Best Customers
23031,13,4302.8795,3,Fashion,113,1434.2931666666666,Best Customers
23191,14,4302.33,3,Beauty,30,1434.11,Best Customers
11963,11,4300.7429999999995,3,Accessories,229,1433.581,Best Customers
46506,7,4300.139999999999,2,Electronics,429,2150.0699999999997,At-Risk High-Value
37999,15,4299.735999999999,4,Home Decor,233,1074.9339999999997,Best Customers
26720,10,4298.9394999999995,5,Accessories,2,859.7878999999999,Best Customers
24253,8,4297.8625,2,Electronics,125,2148.93125,Best Customers
44855,17,4297.775,4,Electronics,130,1074.44375,Best Customers
20713,7,4297.532999999999,3,Footwear,565,1432.5109999999997,Best Customers
33902,13,4296.425,5,Home Decor,169,859.2850000000001,Best Customers
25018,11,4296.3355,3,Accessories,67,1432.1118333333334,Best Customers
13634,11,4296.3335,3,Home Decor,49,1432.1111666666666,Best Customers
47858,7,4294.974,2,Accessories,333,2147.487,At-Risk High-Value
25907,8,4294.8945,3,Beauty,215,1431.6315000000002,Best Customers
36107,14,4293.9535000000005,3,Beauty,105,1431.3178333333335,Best Customers
40860,8,4293.344,4,Accessories,129,1073.336,Best Customers
20286,10,4293.1975,3,Accessories,188,1431.0658333333333,Best Customers
25310,9,4293.128,2,Accessories,411,2146.564,Best Customers
20115,13,4292.682000000001,4,Sports,19,1073.1705000000002,Best Customers
15065,8,4292.658,3,Electronics,409,1430.8860000000002,Best Customers
49283,8,4292.595,3,Fashion,249,1430.865,Best Customers
34713,10,4291.896,4,Beauty,255,1072.974,Best Customers
48858,13,4291.57,3,Beauty,105,1430.5233333333333,Best Customers
45094,8,4290.8,2,Beauty,0,2145.4,Best Customers
49414,12,4290.411,4,Beauty,157,1072.60275,Best Customers
46881,7,4290.281,2,Accessories,551,2145.1405,At-Risk High-Value
49077,9,4289.236999999999,3,Accessories,289,1429.7456666666665,Best Customers
13863,12,4288.469,4,Sports,18,1072.11725,Best Customers
30911,8,4287.918,3,Accessories,79,1429.3059999999998,Best Customers
25472,9,4287.471500000001,3,Accessories,506,1429.1571666666669,Best Customers
14899,9,4286.665999999999,2,Home Decor,407,2143.3329999999996,Best Customers
21841,10,4285.115500000001,3,Beauty,359,1428.3718333333336,Best Customers
25675,7,4284.616,2,Accessories,85,2142.308,Best Customers
35205,10,4284.595,3,Home Decor,156,1428.1983333333335,Best Customers
41027,8,4284.284,2,Home Decor,558,2142.142,At-Risk High-Value
27963,8,4284.1269999999995,2,Accessories,299,2142.0634999999997,Best Customers
12553,16,4283.8925,4,Electronics,1,1070.973125,Best Customers
36400,15,4283.88,4,Home Decor,121,1070.97,Best Customers
14355,8,4282.681,2,Fashion,38,2141.3405,Best Customers
20481,7,4282.384,2,Beauty,161,2141.192,Best Customers
13045,20,4282.3525,4,Fashion,498,1070.588125,Best Customers
13645,7,4282.253,2,Home Decor,91,2141.1265,Best Customers
32722,9,4282.165999999999,2,Beauty,62,2141.0829999999996,Best Customers
16600,13,4280.566,4,Accessories,138,1070.1415,Best Customers
39606,8,4279.602,3,Beauty,508,1426.5339999999999,Best Customers
13889,8,4279.594999999999,2,Electronics,168,2139.7974999999997,Best Customers
45151,9,4279.200000000001,2,Electronics,500,2139.6000000000004,At-Risk High-Value
24619,8,4279.19,2,Beauty,343,2139.595,Best Customers
24630,15,4278.4259999999995,5,Electronics,38,855.6851999999999,Best Customers
30880,11,4277.4235,3,Accessories,37,1425.8078333333333,Best Customers
21254,9,4276.848,4,Accessories,49,1069.212,Best Customers
37837,12,4276.588,4,Electronics,151,1069.147,Best Customers
10697,12,4276.5715,3,Beauty,17,1425.5238333333334,Best Customers
17594,7,4276.3685000000005,2,Accessories,97,2138.1842500000002,Best Customers
38240,19,4275.017,5,Beauty,92,855.0033999999999,Best Customers
18708,10,4274.5275,3,Accessories,437,1424.8425,Best Customers
21810,14,4273.917,4,Fashion,248,1068.47925,Best Customers
47140,14,4273.2755,4,Accessories,213,1068.318875,Best Customers
32195,11,4273.122,3,Beauty,70,1424.374,Best Customers
28975,6,4272.975,2,Accessories,706,2136.4875,At-Risk High-Value
45121,11,4272.062999999999,4,Fashion,454,1068.0157499999998,Best Customers
24653,11,4271.687,3,Electronics,444,1423.8956666666666,Best Customers
33810,11,4271.0650000000005,4,Beauty,146,1067.7662500000001,Best Customers
43970,8,4270.896000000001,2,Fashion,150,2135.4480000000003,Best Customers
47060,9,4270.791,2,Accessories,341,2135.3955,Best Customers
29163,9,4270.379999999999,3,Home Decor,18,1423.4599999999998,Best Customers
36305,8,4270.226,3,Accessories,327,1423.4086666666665,Best Customers
45166,9,4269.54,2,Fashion,280,2134.77,Best Customers
25264,13,4269.036,3,Fashion,58,1423.012,Best Customers
39558,11,4268.9135,5,Home Decor,216,853.7827,Best Customers
43734,10,4268.32,2,Beauty,715,2134.16,At-Risk High-Value
25681,8,4267.727999999999,2,Beauty,12,2133.8639999999996,Best Customers
43673,20,4267.425499999999,6,Accessories,255,711.2375833333332,Best Customers
18228,7,4267.221,2,Beauty,153,2133.6105,Best Customers
11746,8,4266.936,2,Accessories,342,2133.468,Best Customers
27682,10,4266.342000000001,3,Home Decor,409,1422.1140000000003,Best Customers
38120,9,4266.167,3,Electronics,216,1422.0556666666669,Best Customers
15599,9,4265.697,3,Beauty,373,1421.8990000000001,Best Customers
38537,19,4265.4394999999995,6,Home Decor,34,710.9065833333333,Best Customers
25097,10,4264.4075,2,Footwear,350,2132.20375,Best Customers
21634,8,4263.7705,2,Fashion,82,2131.88525,Best Customers
36361,12,4263.39,5,Home Decor,5,852.6780000000001,Best Customers
49486,11,4262.928000000001,4,Beauty,203,1065.7320000000002,Best Customers
15956,14,4262.656,4,Footwear,335,1065.664,Best Customers
28868,11,4262.222000000001,3,Accessories,84,1420.7406666666668,Best Customers
38616,8,4261.3765,2,Accessories,142,2130.68825,Best Customers
15916,12,4261.2665,3,Beauty,122,1420.4221666666665,Best Customers
25274,13,4261.2545,3,Accessories,189,1420.4181666666666,Best Customers
23412,13,4261.093,4,Fashion,290,1065.27325,Best Customers
29514,10,4261.076,3,Accessories,439,1420.3586666666667,Best Customers
29433,8,4260.942,2,Accessories,400,2130.471,At-Risk High-Value
45561,9,4260.6425,3,Accessories,212,1420.2141666666666,Best Customers
49946,11,4259.192,4,Accessories,74,1064.798,Best Customers
41798,13,4259.0425,3,Beauty,150,1419.680833333333,Best Customers
11751,9,4259.0380000000005,3,Accessories,383,1419.6793333333335,Best Customers
24968,11,4258.9505,3,Beauty,353,1419.6501666666666,Best Customers
13588,9,4258.407999999999,2,Electronics,532,2129.2039999999997,At-Risk High-Value
34295,14,4257.796,5,Accessories,164,851.5592,Best Customers
13814,9,4257.584000000001,3,Accessories,242,1419.194666666667,Best Customers
30493,9,4257.449,4,Electronics,198,1064.36225,Best Customers
25235,10,4256.807500000001,2,Fashion,396,2128.4037500000004,Best Customers
20820,9,4256.601000000001,2,Home Decor,56,2128.3005000000003,Best Customers
13333,7,4255.552000000001,2,Sports,48,2127.7760000000003,Best Customers
46475,11,4254.048,3,Accessories,165,1418.0159999999998,Best Customers
29769,12,4252.273000000001,3,Fashion,228,1417.4243333333336,Best Customers
37180,11,4252.1775,3,Accessories,241,1417.3925,Best Customers
13318,10,4251.0125,2,Electronics,357,2125.50625,Best Customers
10289,9,4250.898999999999,3,Beauty,248,1416.966333333333,Best Customers
12615,9,4250.715,2,Accessories,240,2125.3575,Best Customers
27979,8,4250.535,2,Accessories,48,2125.2675,Best Customers
30653,8,4250.534,3,Electronics,664,1416.8446666666666,Best Customers
31459,10,4250.4619999999995,3,Home Decor,185,1416.8206666666665,Best Customers
10193,9,4250.1415,3,Accessories,88,1416.7138333333332,Best Customers
19478,10,4249.486,3,Accessories,17,1416.4953333333333,Best Customers
26539,7,4249.1165,3,Home Decor,411,1416.3721666666668,Best Customers
25090,16,4247.853,4,Accessories,502,1061.96325,Best Customers
18000,10,4247.7855,3,Fashion,250,1415.9285,Best Customers
18623,15,4247.0875,4,Beauty,278,1061.771875,Best Customers
18670,6,4246.84,2,Electronics,641,2123.42,At-Risk High-Value
38603,11,4246.703,4,Accessories,176,1061.67575,Best Customers
17989,10,4246.655000000001,3,Accessories,68,1415.551666666667,Best Customers
34832,8,4246.478999999999,3,Footwear,112,1415.4929999999997,Best Customers
44723,7,4245.979,2,Footwear,116,2122.9895,Best Customers
36065,19,4244.8994999999995,6,Accessories,184,707.4832499999999,Best Customers
28477,10,4244.58,3,Footwear,212,1414.86,Best Customers
42548,7,4241.935,2,Accessories,199,2120.9675,Best Customers
16240,9,4241.7975,4,Beauty,54,1060.449375,Best Customers
29042,7,4241.06,2,Fashion,371,2120.53,At-Risk High-Value
41428,10,4240.849,3,Electronics,380,1413.6163333333334,Best Customers
19301,12,4240.512,3,Electronics,239,1413.504,Best Customers
17790,17,4239.0945,4,Electronics,120,1059.773625,Best Customers
48558,9,4239.013999999999,3,Electronics,301,1413.0046666666665,Best Customers
47574,9,4238.608,2,Footwear,602,2119.304,At-Risk High-Value
24673,17,4238.59,4,Accessories,349,1059.6475,Best Customers
28899,9,4236.98,2,Fashion,559,2118.49,At-Risk High-Value
30722,9,4236.475,3,Accessories,185,1412.1583333333335,Best Customers
26825,11,4236.4035,3,Sports,464,1412.1345000000001,Best Customers
34406,10,4235.664,4,Electronics,102,1058.916,Best Customers
36736,14,4235.3515,5,Accessories,46,847.0703,Best Customers
15367,13,4235.202,5,Home Decor,4,847.0404000000001,Best Customers
41757,13,4234.3835,4,Electronics,87,1058.595875,Best Customers
49399,7,4233.652,3,Beauty,109,1411.2173333333333,Best Customers
14247,10,4233.434,3,Electronics,197,1411.1446666666668,Best Customers
22392,9,4233.329,3,Beauty,485,1411.1096666666665,Best Customers
21877,15,4232.286999999999,4,Beauty,0,1058.0717499999998,Best Customers
42598,9,4232.055,2,Electronics,264,2116.0275,Best Customers
34875,6,4231.0795,2,Footwear,250,2115.53975,At-Risk High-Value
34333,6,4230.9285,2,Electronics,684,2115.46425,At-Risk High-Value
22011,7,4229.763999999999,2,Fashion,119,2114.8819999999996,Best Customers
23400,9,4229.162,2,Beauty,391,2114.581,Best Customers
13623,10,4229.0225,3,Accessories,243,1409.6741666666667,Best Customers
17213,11,4228.848,4,Beauty,246,1057.212,Best Customers
14529,14,4228.813,5,Home Decor,117,845.7626,Best Customers
18719,7,4228.765,2,Fashion,485,2114.3825,At-Risk High-Value
10554,10,4228.3985,3,Fashion,27,1409.4661666666668,Best Customers
37252,11,4228.303,3,Sports,21,1409.4343333333334,Best Customers
43357,14,4225.77,3,Fashion,349,1408.5900000000001,Best Customers
31425,8,4225.472,2,Beauty,169,2112.736,Best Customers
46194,10,4223.458500000001,3,Accessories,31,1407.8195000000003,Best Customers
16119,11,4222.84,4,Home Decor,230,1055.71,Best Customers
24910,10,4222.5244999999995,4,Electronics,185,1055.6311249999999,Best Customers
33307,6,4221.843,3,Accessories,13,1407.281,Best Customers
22725,20,4220.85,4,Accessories,267,1055.2125,Best Customers
45900,10,4220.1915,3,Electronics,150,1406.7305,Best Customers
29701,12,4218.637000000001,4,Fashion,224,1054.6592500000002,Best Customers
20401,11,4218.535,5,Sports,254,843.707,Best Customers
29062,7,4218.262000000001,3,Accessories,302,1406.0873333333336,Best Customers
15291,6,4217.095499999999,2,Electronics,213,2108.5477499999997,Best Customers
15439,6,4217.08,2,Electronics,703,2108.54,At-Risk High-Value
36129,8,4216.865,2,Beauty,736,2108.4325,At-Risk High-Value
26381,10,4216.52,3,Accessories,5,1405.506666666667,Best Customers
10837,14,4216.5175,3,Accessories,191,1405.5058333333334,Best Customers
29205,9,4216.404,2,Accessories,730,2108.202,At-Risk High-Value
45749,6,4215.9575,2,Accessories,340,2107.97875,At-Risk High-Value
30638,8,4215.83,4,Accessories,446,1053.9575,Best Customers
43281,11,4215.1245,3,Accessories,370,1405.0415,Best Customers
44106,9,4214.1044999999995,2,Accessories,530,2107.0522499999997,At-Risk High-Value
38786,15,4213.788,6,Accessories,90,702.2979999999999,Best Customers
20743,10,4213.0244999999995,3,Accessories,146,1404.3414999999998,Best Customers
37867,9,4212.508,2,Fashion,68,2106.254,Best Customers
13131,7,4212.022,3,Footwear,172,1404.0073333333332,Best Customers
49328,10,4211.215,2,Accessories,44,2105.6075,Best Customers
49500,11,4210.604,3,Accessories,6,1403.5346666666667,Best Customers
47985,7,4209.6855,2,Fashion,202,2104.84275,Best Customers
27335,9,4209.227,3,Beauty,63,1403.0756666666666,Best Customers
17914,12,4207.968,3,Accessories,330,1402.656,Best Customers
21049,12,4207.92,4,Fashion,137,1051.98,Best Customers
14553,8,4207.825,3,Accessories,378,1402.6083333333333,Best Customers
25680,7,4207.4575,2,Beauty,700,2103.72875,At-Risk High-Value
26673,10,4207.343999999999,3,Electronics,105,1402.4479999999996,Best Customers
27507,9,4206.8615,3,Accessories,54,1402.2871666666667,Best Customers
36041,8,4206.8395,2,Accessories,387,2103.41975,At-Risk High-Value
16526,15,4204.4655,5,Sports,20,840.8931,Best Customers
37063,8,4204.258000000001,2,Electronics,148,2102.1290000000004,Best Customers
17173,18,4202.876,5,Footwear,132,840.5752,Best Customers
26059,11,4202.766,4,Home Decor,321,1050.6915,Best Customers
14158,10,4202.452,4,Accessories,81,1050.613,Best Customers
19480,8,4201.364,3,Accessories,150,1400.4546666666665,Best Customers
31676,11,4201.022000000001,3,Home Decor,7,1400.340666666667,Best Customers
42463,14,4200.163500000001,4,Footwear,265,1050.0408750000001,Best Customers
25703,7,4199.6,2,Home Decor,760,2099.8,At-Risk High-Value
12412,14,4199.376,5,Beauty,109,839.8752000000001,Best Customers
26416,8,4199.3355,3,Footwear,349,1399.7785000000001,Best Customers
17742,7,4199.152,2,Home Decor,142,2099.576,Best Customers
45266,10,4198.9975,3,Footwear,215,1399.6658333333335,Best Customers
14257,10,4197.772,4,Accessories,177,1049.443,Best Customers
36485,10,4196.452499999999,3,Fashion,144,1398.8174999999999,Best Customers
31144,10,4195.2005,3,Accessories,310,1398.4001666666666,Best Customers
20619,9,4194.951999999999,2,Electronics,639,2097.4759999999997,At-Risk High-Value
10075,12,4194.273,3,Beauty,613,1398.0910000000001,Best Customers
44692,14,4194.181,4,Home Decor,169,1048.54525,Best Customers
37274,9,4193.219,3,Accessories,211,1397.7396666666666,Best Customers
24134,12,4192.8635,5,Electronics,209,838.5727,Best Customers
20490,11,4192.575999999999,3,Accessories,223,1397.525333333333,Best Customers
41117,11,4190.916,3,Accessories,72,1396.972,Best Customers
34281,10,4188.9475,3,Home Decor,32,1396.3158333333333,Best Customers
42649,8,4187.333,2,Fashion,272,2093.6665,Best Customers
45679,9,4186.487499999999,2,Beauty,281,2093.2437499999996,Best Customers
17775,8,4186.4625,4,Accessories,77,1046.615625,Best Customers
17668,7,4185.671,2,Beauty,368,2092.8355,At-Risk High-Value
16777,10,4184.554499999999,5,Accessories,8,836.9108999999999,Best Customers
27179,13,4184.3724999999995,3,Accessories,12,1394.7908333333332,Best Customers
42356,7,4184.219,3,Accessories,206,1394.7396666666666,Best Customers
